taxonomy_id	name	rank	BGG_KOSDC	BGG_MOSDA	BGG_QOSDA	BGG_POSDC	BGG_BOSW	BGG_NOSDA	BGG_LOSDA	BGG_ROSDA	BGG_OOSDC
28903	Mycoplasmopsis bovis	species	0	0	0	0	39	0	0	0	0
29556	Mycoplasmopsis gallinacea	species	0	0	0	0	1	0	0	0	0
2094	Mycoplasmopsis arginini	species	0	0	0	0	1	0	0	0	0
2105	Mycoplasma leachii	species	0	0	0	0	1	0	0	0	0
2118	Mesomycoplasma mobile	species	0	0	0	0	0	0	0	0	0
267748	Mesomycoplasma mobile 163K	strain	0	0	0	0	1	0	0	0	0
171632	Mycoplasma ovis	species	0	0	0	0	0	0	0	0	0
1415773	Mycoplasma ovis str. Michigan	strain	0	0	0	0	1	0	0	0	0
138853	Mesoplasma lactucae	species	0	0	0	0	0	0	0	0	0
81460	Mesoplasma lactucae ATCC 49193	strain	0	0	0	0	5	0	0	0	0
2856519	Flavobacterium litorale	species	0	0	0	0	60	1	0	1	25
408956	Flavobacterium sp. KI723T1	species	0	0	0	0	14	0	0	0	0
932218	Flavobacterium sp. KP1	species	0	0	0	0	6	0	0	0	0
1452724	Flavobacterium psychrophilum FPG3	strain	0	0	0	0	2	0	0	0	1
1452725	Flavobacterium psychrophilum FPG101	strain	0	0	0	0	1	0	0	0	0
1336804	Polaribacter sp. Hel1_33_78	species	0	0	0	0	40	0	1	0	2
2745563	Polaribacter sp. R2A056_3_33	species	0	0	0	0	29	0	0	0	2
313598	Polaribacter sp. MED152	species	0	0	0	0	11	0	1	0	1
2808900	Polaribacter batillariae	species	0	0	0	0	9	0	0	0	3
2745561	Polaribacter sp. HaHaR_3_91	species	0	0	0	0	2	0	0	0	1
1348585	Cellulophaga baltica NN016038	strain	0	0	0	0	1135	0	0	3	2
2745558	Cellulophaga sp. HaHa_2_95	species	0	0	0	0	2	0	0	0	0
867900	Cellulophaga lytica DSM 7489	strain	0	0	0	0	1	0	0	0	0
1476901	Nonlabens sp. MIC269	species	0	0	0	0	1	0	6	0	1
323273	Nonlabens tegetincola	species	0	0	0	0	6	0	0	0	0
1945658	Capnocytophaga sp. H4358	species	0	0	0	0	2	0	0	0	0
1316593	Capnocytophaga sp. oral taxon 864	species	0	0	0	0	1	0	0	0	0
28189	Capnocytophaga cynodegmi	species	0	0	0	0	55	0	0	0	0
1018	Capnocytophaga ochracea	species	0	0	0	0	12	4	0	0	2
1349785	Tenacibaculum maritimum NCIMB 2154	strain	0	0	0	0	2	0	1	0	0
104268	Tenacibaculum mesophilum	species	0	0	0	0	11	0	0	0	0
480520	Myroides profundi	species	0	0	0	0	164	1	0	0	0
1458492	Myroides sp. ZB35	species	0	0	0	0	1	0	0	0	0
196864	unclassified Psychroflexus	no rank	0	0	0	0	0	0	0	0	0
2777186	Psychroflexus sp. ALD_RP9	species	0	0	0	0	220	0	0	0	2
2058135	Olleya sp. Bg11-27	species	0	0	0	0	7	1	1	4	0
983548	Dokdonia sp. 4H-3-7-5	species	0	0	0	0	6	0	0	0	0
313590	Dokdonia sp. MED134	species	0	0	0	0	1	0	0	0	1
326320	Dokdonia donghaensis	species	0	0	0	0	0	0	0	0	0
1300343	Dokdonia donghaensis DSW-1	strain	0	0	0	0	8	0	1	0	0
2614803	unclassified Tamlana	no rank	0	0	0	0	0	0	0	0	0
1630406	Tamlana sp. s12	species	0	0	0	0	21	1	46	1	2
1518147	Wenyingzhuangia	genus	0	0	0	0	0	0	0	0	0
1790137	Wenyingzhuangia fucanilytica	species	0	0	0	0	20	0	2	0	2
49277	Psychroserpens	genus	0	0	0	0	0	0	0	0	0
2615011	unclassified Psychroserpens	no rank	0	0	0	0	0	0	0	0	0
2570561	Psychroserpens sp. NJDZ02	species	0	0	0	0	9	0	0	1	0
2487063	Chryseobacterium sp. G0162	species	0	0	0	0	7	8	0	0	0
1241981	Chryseobacterium lactis	species	0	0	0	0	142	4	1	0	2
1609531	Chryseobacterium rhizoplanae	species	0	0	0	0	8	0	0	0	0
1756149	Elizabethkingia bruuniana	species	0	0	0	0	25	0	2	0	0
172045	Elizabethkingia miricola	species	0	0	0	0	5	0	2	1	0
1186051	Blattabacterium sp. (Blaberus giganteus)	species	0	0	0	0	12	0	0	0	0
298656	Blattabacterium sp. (Cryptocercus kyebangensis)	species	0	0	0	0	3	1	2	0	0
39768	Blattabacterium sp. (Mastotermes darwiniensis)	species	0	0	0	0	0	0	0	0	0
1074889	Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR	strain	0	0	0	0	1	0	0	0	0
1316444	Blattabacterium sp. (Nauphoeta cinerea)	species	0	0	0	0	1	0	0	0	0
1940138	Candidatus Walczuchella	genus	0	0	0	0	0	0	0	0	0
1415657	Candidatus Walczuchella monophlebidarum	species	0	0	0	0	1	1	0	0	0
1411316	Pedobacter sp.	species	0	0	0	0	26	6	2	2	5
1933220	Sphingobacterium sp. B29	species	0	0	0	0	2	6	2	0	0
28113	Bacteroides heparinolyticus	species	0	0	0	0	2	0	1	5	1
674529	Bacteroides faecis	species	0	0	0	0	1	0	4	0	0
709991	Odoribacter splanchnicus DSM 20712	strain	0	0	0	0	1	0	0	0	0
2815786	Sodaliphilus	genus	0	0	0	0	0	0	0	0	0
2606626	Sodaliphilus pleomorphus	species	0	0	0	0	59	6	0	0	0
2518971	Duncaniella dubosii	species	0	0	0	0	1	0	0	0	3
1307832	Tannerella forsythia 3313	strain	0	0	0	0	11	0	0	0	0
2691580	Prevotella sp. Rep29	species	0	0	0	0	4	0	2	0	0
2795384	Methylacidiphilum sp. IT5	species	0	0	0	0	1	0	3	0	0
2681470	Chlamydiifrater volucris	species	0	0	0	0	1	0	0	0	0
2821539	Chloracidobacterium sp. A	strain	0	0	0	0	11	0	2	0	0
2838238	Leptospira sp. mild_001	species	0	0	0	0	2	0	0	0	0
456481	Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)'	strain	0	0	0	0	1	0	0	0	0
312175	Leptospira interrogans serovar Bataviae	no rank	0	0	0	0	6	0	0	0	0
408139	Leptospira kmetyi	species	0	0	0	0	4	0	0	0	0
2564040	Leptospira tipperaryensis	species	0	0	0	0	3	0	0	2	0
2766701	Treponema sp. Marseille-Q4132	species	0	0	0	0	1	0	2	0	0
665571	Spirochaeta thermophila DSM 6192	strain	0	0	0	0	2	0	1	0	0
1882662	Borrelia sp. HM	species	0	0	0	0	3	0	0	0	0
1674146	Borreliella mayonii	species	0	0	0	0	1	0	0	0	0
1287055	Brachyspira hampsonii	species	0	0	0	0	1	0	3	0	1
261386	Leptospirillum sp. Group III	species group	0	0	0	0	0	0	0	0	0
178606	Leptospirillum ferriphilum	species	0	0	0	0	0	0	2	0	0
1441628	Leptospirillum ferriphilum YSK	strain	0	0	0	0	2	0	2	0	1
2571116	Thermosipho ferrireducens	species	0	0	0	0	1	0	0	0	0
1508420	Thermotoga profunda	species	0	0	0	0	0	0	0	0	0
1408160	Thermotoga profunda AZM34c06	strain	0	0	0	0	2	0	3	0	0
1643951	Pseudothermotoga	genus	0	0	0	0	0	0	4	0	0
57487	Pseudothermotoga hypogea	species	0	0	0	0	0	0	0	0	0
1123384	Pseudothermotoga hypogea DSM 11164 = NBRC 106472	strain	0	0	0	0	1	0	0	1	0
712357	Leptotrichia sp. oral taxon 212	species	0	0	0	0	2	5	0	4	0
1785996	Leptotrichia sp. oral taxon 847	species	0	0	0	0	1	0	0	0	0
155615	Fusobacterium vincentii	species	0	0	0	0	1	1	1	0	0
1307427	Fusobacterium vincentii ChDC F8	strain	0	0	0	0	2	0	0	0	0
860	Fusobacterium periodonticum	species	0	0	0	0	1	0	0	0	1
117999	Denitrovibrio	genus	0	0	0	0	0	0	0	0	0
118000	Denitrovibrio acetiphilus	species	0	0	0	0	0	0	0	0	0
522772	Denitrovibrio acetiphilus DSM 12809	strain	0	0	0	0	1	0	0	4	0
168657	Hydrogenobaculum	genus	0	0	0	0	0	0	0	0	0
2622382	unclassified Hydrogenobaculum	no rank	0	0	0	0	10	1	0	2	0
136094	Thermocrinis albus	species	0	0	0	0	0	0	0	0	0
638303	Thermocrinis albus DSM 14484	strain	0	0	0	0	2	0	0	0	0
90150	Aquificales genera incertae sedis	no rank	0	0	0	0	0	0	0	0	0
412592	Thermosulfidibacter	genus	0	0	0	0	0	0	0	0	0
412593	Thermosulfidibacter takaii	species	0	0	0	0	0	0	0	0	0
1298851	Thermosulfidibacter takaii ABI70S6	strain	0	0	0	0	2	0	1	4	0
64159	Desulfurobacterium	genus	0	0	0	0	0	0	0	0	0
64160	Desulfurobacterium thermolithotrophum	species	0	0	0	0	0	0	0	0	0
868864	Desulfurobacterium thermolithotrophum DSM 11699	strain	0	0	0	0	1	1	7	0	0
1740	Thermodesulfobacterium	genus	0	0	0	0	2	0	0	0	0
1741	Thermodesulfobacterium commune	species	0	0	0	0	0	0	0	0	0
289377	Thermodesulfobacterium commune DSM 2178	strain	0	0	0	0	1	0	0	0	0
49928	unclassified Bacteria	no rank	0	0	0	0	0	0	0	0	0
596095	Abyssogena phaseoliformis symbiont	species	0	0	0	0	0	0	0	0	0
1235283	Abyssogena phaseoliformis symbiont OG214	isolate	0	0	0	0	2	0	0	0	0
883811	Isorropodon fossajaponicum symbiont	species	0	0	0	0	0	0	0	0	0
1235284	Isorropodon fossajaponicum endosymbiont JTNG4	isolate	0	0	0	0	2	0	0	0	0
2138240	Coprothermobacterota	phylum	0	0	0	0	0	0	0	0	0
2138243	Coprothermobacteria	class	0	0	0	0	0	0	0	0	0
2138246	Coprothermobacterales	order	0	0	0	0	0	0	0	0	0
2138247	Coprothermobacteraceae	family	0	0	0	0	0	0	0	0	0
68335	Coprothermobacter	genus	0	0	0	0	0	0	0	0	0
35786	Coprothermobacter proteolyticus	species	0	0	0	0	0	0	0	0	0
309798	Coprothermobacter proteolyticus DSM 5265	strain	0	0	0	0	1	0	0	0	0
5059	Aspergillus flavus	species	0	0	0	0	0	0	0	0	0
332952	Aspergillus flavus NRRL3357	strain	0	0	0	0	1	0	0	1	0
451866	Taphrinomycotina	subphylum	0	0	0	0	0	0	0	0	0
147554	Schizosaccharomycetes	class	0	0	0	0	0	0	0	0	0
34346	Schizosaccharomycetales	order	0	0	0	0	0	0	0	0	0
4894	Schizosaccharomycetaceae	family	0	0	0	0	0	0	0	0	0
4895	Schizosaccharomyces	genus	0	0	0	0	0	0	0	0	0
4896	Schizosaccharomyces pombe	species	0	0	0	0	3	9	0	12	1
2747817	Natronomonas halophila	species	0	0	0	0	11	3	0	0	0
35742	Haloarcula sinaiiensis	species	0	0	0	0	0	0	0	0	0
662476	Haloarcula sinaiiensis ATCC 33800	strain	0	0	0	0	5	0	0	0	0
2238	Haloarcula marismortui	species	0	0	0	0	0	0	0	0	0
272569	Haloarcula marismortui ATCC 43049	strain	0	0	0	0	1	0	0	0	0
2610901	unclassified Halomicrobium	no rank	0	0	0	0	0	0	0	0	0
2610902	Halomicrobium sp. LC1Hm	species	0	0	0	0	14	0	0	0	1
57705	Halomicrobium mukohataei	species	0	0	0	0	1	0	0	0	0
1980514	Halodesulfurarchaeum	genus	0	0	0	0	0	0	0	0	0
1873524	Halodesulfurarchaeum formicicum	species	0	0	0	0	4	0	0	0	1
2246	Haloferax volcanii	species	0	0	0	0	0	0	0	0	0
309800	Haloferax volcanii DS2	strain	0	0	0	0	10	2	1	0	0
2252	Haloferax mediterranei	species	0	0	0	0	0	0	0	0	0
523841	Haloferax mediterranei ATCC 33500	strain	0	0	0	0	3	0	1	1	0
69525	Natrinema pellirubrum	species	0	0	0	0	0	0	0	0	0
797303	Natrinema pellirubrum DSM 15624	strain	0	0	0	0	14	0	2	4	0
2633955	unclassified Halovivax	no rank	0	0	0	0	0	0	0	0	0
2817025	Halovivax sp. KZCA124	species	0	0	0	0	14	2	0	3	2
2175	Methanohalophilus	genus	0	0	0	0	3	0	1	0	0
2177	Methanohalophilus halophilus	species	0	0	0	0	1	0	0	0	0
2321	Methanohalobium	genus	0	0	0	0	0	0	0	0	0
2322	Methanohalobium evestigatum	species	0	0	0	0	0	0	0	0	0
644295	Methanohalobium evestigatum Z-7303	strain	0	0	0	0	1	2	7	2	0
2598455	Thermococcus aciditolerans	species	0	0	0	0	7	0	0	0	1
2008440	Thermococcus sp. 5-4	species	0	0	0	0	1	0	0	0	0
71998	Thermococcus pacificus	species	0	0	0	0	3	0	0	0	0
187878	Thermococcus gammatolerans	species	0	0	0	0	0	0	0	0	0
593117	Thermococcus gammatolerans EJ3	strain	0	0	0	0	1	0	0	0	0
2586643	Thermococcus indicus	species	0	0	0	0	1	0	0	0	0
2016373	Thermococcus camini	species	0	0	0	0	1	0	0	0	0
342948	Thermococcus onnurineus	species	0	0	0	0	0	0	0	0	0
523850	Thermococcus onnurineus NA1	strain	0	0	0	0	1	0	0	0	1
72803	Thermococcus siculi	species	0	0	0	0	1	0	0	0	0
53952	Thermococcus peptonophilus	species	0	0	0	0	1	0	0	0	0
84156	Archaeoglobus profundus	species	0	0	0	0	0	0	0	0	0
572546	Archaeoglobus profundus DSM 5631	strain	0	0	0	0	5	0	0	0	0
190818	Geoglobus	genus	0	0	0	0	0	0	0	0	0
113653	Geoglobus ahangari	species	0	0	0	0	1	0	0	0	0
2798274	Conexivisphaeria	class	0	0	0	0	0	0	0	0	0
2798275	Conexivisphaerales	order	0	0	0	0	0	0	0	0	0
2798276	Conexivisphaeraceae	family	0	0	0	0	0	0	0	0	0
2613912	Conexivisphaera	genus	0	0	0	0	0	0	0	0	0
1874277	Conexivisphaera calida	species	0	0	0	0	6	0	0	0	0
1104324	Pyrobaculum ferrireducens	species	0	0	0	0	5	0	0	0	0
13773	Pyrobaculum aerophilum	species	0	0	0	0	0	0	0	0	0
178306	Pyrobaculum aerophilum str. IM2	strain	0	0	0	0	2	0	0	0	0
181486	Pyrobaculum calidifontis	species	0	0	0	0	0	0	0	0	0
410359	Pyrobaculum calidifontis JCM 11548	strain	0	0	0	0	1	0	0	0	0
2270	Thermoproteus	genus	0	0	0	0	0	0	0	0	0
184117	Thermoproteus uzoniensis	species	0	0	0	0	0	0	0	0	0
999630	Thermoproteus uzoniensis 768-20	strain	0	0	0	0	1	0	0	0	0
164450	Vulcanisaeta	genus	0	0	0	0	0	0	0	0	0
164451	Vulcanisaeta distributa	species	0	0	0	0	0	0	0	0	0
572478	Vulcanisaeta distributa DSM 14429	strain	0	0	0	0	1	0	0	0	0
54258	Ignicoccus	genus	0	0	0	0	0	0	0	0	0
160233	Ignicoccus hospitalis	species	0	0	0	0	0	0	0	0	0
453591	Ignicoccus hospitalis KIN4/I	strain	0	0	0	0	1	1	0	0	0
2307	Pyrodictiaceae	family	0	0	0	0	0	0	0	0	0
54247	Hyperthermus	genus	0	0	0	0	0	0	0	0	0
54248	Hyperthermus butylicus	species	0	0	0	0	0	0	0	0	0
415426	Hyperthermus butylicus DSM 5456	strain	0	0	0	0	1	0	0	0	0
54251	Pyrolobus	genus	0	0	0	0	0	0	0	0	0
54252	Pyrolobus fumarii	species	0	0	0	0	0	0	0	0	0
694429	Pyrolobus fumarii 1A	strain	0	0	0	0	1	0	0	0	0
51967	Candidatus Korarchaeota	phylum	0	0	0	0	0	0	0	0	0
498845	Candidatus Korarchaeum	genus	0	0	0	0	0	0	0	0	0
498846	Candidatus Korarchaeum cryptofilum	species	0	0	0	0	0	0	0	0	0
374847	Candidatus Korarchaeum cryptofilum OPF8	strain	0	0	0	0	1	1	0	0	0
1803510	DHVE2 group	clade	0	0	0	0	0	0	0	0	0
379546	Aciduliprofundum	genus	0	0	0	0	0	0	0	0	0
379547	Candidatus Aciduliprofundum boonei	species	0	0	0	0	0	0	0	0	0
439481	Aciduliprofundum boonei T469	strain	0	0	0	0	1	13	3	3	0
1982279	Pahexavirus PHL070N00	species	0	0	0	0	0	0	0	0	0
1500807	Propionibacterium phage PHL070N00	no rank	0	0	0	0	1	0	0	0	0
1982306	Pahexavirus solid	species	0	0	0	0	0	0	0	0	0
1655021	Propionibacterium phage Solid	no rank	0	0	0	0	1	0	0	0	0
1982898	Coopervirus	genus	0	0	0	0	0	0	0	0	0
1983110	Coopervirus vincenzo	species	0	0	0	0	0	0	0	0	0
1647301	Mycobacterium phage Vincenzo	no rank	0	0	0	0	3	0	0	0	0
2315863	unclassified Bclasvirinae	no rank	0	0	0	0	0	0	0	0	0
2664226	Mycobacterium phage Quesadilla	no rank	0	0	0	0	2	0	0	0	0
2282910	Mycobacterium phage Thonko	no rank	0	0	0	0	1	0	0	0	0
2056088			0	0	0	0	0	0	0	0	0
2301619	Mycobacterium phage Serendipitous	no rank	0	0	0	0	1	0	0	0	0
10704	Rhizobium phage 16-3	species	0	0	0	0	1	0	0	0	0
573591	Stenotrophomonas phage S1	species	0	0	0	0	1	0	0	0	0
1458831	Mycobacterium phage Jolie2	no rank	0	0	0	0	1	0	0	0	0
2794947	Gordonia phage Lilbeanie	no rank	0	0	0	0	1	0	0	0	0
2599888	Streptomyces phage Alvy	no rank	0	0	0	0	1	0	0	0	0
2733213	Seussvirus	genus	0	0	0	0	0	0	0	0	0
2734278	Seussvirus seuss	species	0	0	0	0	0	0	0	0	0
1675601	Caulobacter phage Seuss	no rank	0	0	0	0	3	0	0	0	0
2499071	Mycobacterium phage Zetzy	no rank	0	0	0	0	2	0	0	0	0
2733211	Schnabeltiervirus	genus	0	0	0	0	0	0	0	0	0
2734276	Schnabeltiervirus schnabeltier	species	0	0	0	0	0	0	0	0	0
1821561	Gordonia phage Schnabeltier	no rank	0	0	0	0	2	0	0	0	0
2733201	Picardvirus	genus	0	0	0	0	0	0	0	0	0
2734264	Picardvirus picard	species	0	0	0	0	0	0	0	0	0
1920311	Streptomyces phage Picard	no rank	0	0	0	0	2	0	0	0	0
2570880	unclassified Samistivirus	no rank	0	0	0	0	0	0	0	0	0
2725629	Streptomyces phage Bmoc	no rank	0	0	0	0	1	0	0	0	0
2731208	Fairfaxidumvirus fairfaxidum	species	0	0	0	0	0	0	0	0	0
2572526	Gordonia phage Fairfaxidum	no rank	0	0	0	0	1	0	0	0	0
2560161	Kojivirus	genus	0	0	0	0	0	0	0	0	0
2560590	Kojivirus golden	species	0	0	0	0	0	0	0	0	0
2099624	Microbacterium phage Golden	no rank	0	0	0	0	1	0	0	0	0
2599885	Mycobacterium phage Yuna	no rank	0	0	0	0	1	0	0	0	0
2733155	Shapirovirus	genus	0	0	0	0	1	0	0	2	0
2842522	Azeredovirinae	subfamily	0	0	0	0	0	0	0	0	0
1623298	Phietavirus	genus	0	0	0	0	0	0	0	0	0
320841	Phietavirus EW	species	0	0	0	0	1	0	0	0	0
2169652	Attisvirus	genus	0	0	0	0	1	0	0	0	0
2560113	Chakrabartyvirus	genus	0	0	0	0	0	0	0	0	0
2560689	Chakrabartyvirus pf16	species	0	0	0	0	0	0	0	0	0
1815630	Pseudomonas phage pf16	no rank	0	0	0	0	17	0	0	0	0
1503929	Aurantimonas phage AmM-1	species	0	0	0	0	9	0	0	0	1
2767570	Achromobacter phage Mano	no rank	0	0	0	0	1	0	0	0	0
2749430	Pseudomonas phage Persinger	no rank	0	0	0	0	1	1	0	0	0
1007869	Rhodococcus phage E3	species	0	0	0	0	1	0	0	0	0
2560207	Polybotosvirus	genus	0	0	0	0	0	0	0	0	0
2560286	Polybotosvirus Atuph07	species	0	0	0	0	0	0	0	0	0
2024264	Agrobacterium phage Atu_ph07	no rank	0	0	0	0	7	0	0	0	0
2560197	Otagovirus	genus	0	0	0	0	1	0	0	0	0
2560680	Otagovirus Psa374	species	0	0	0	0	0	0	0	0	0
1458843	Pseudomonas phage phiPsa374	no rank	0	0	0	0	1	0	0	0	0
2560685	Otagovirus VCM	species	0	0	0	0	0	0	0	0	0
1729937	Pseudomonas phage VCM	no rank	0	0	0	0	1	0	0	3	0
2733094	Baikalvirus	genus	0	0	0	0	0	0	0	0	0
2734089	Baikalvirus PaBG	species	0	0	0	0	0	0	0	0	0
1335230	Pseudomonas phage PaBG	no rank	0	0	0	0	2	0	0	0	0
1918725	Jilinvirus	genus	0	0	0	0	0	0	0	0	0
2293721	unclassified Jilinvirus	no rank	0	0	0	0	0	0	0	0	0
1864622	Enterobacter phage Arya	species	0	0	0	0	2	0	0	0	0
2843450	Sarumanvirus	genus	0	0	0	0	1	0	0	0	0
1883379	Erwinia phage vB_EamM_Caitlin	species	0	0	0	0	1	0	0	0	0
1911928	Vequintavirinae	subfamily	0	0	0	0	0	2	0	0	0
1914850	Certrevirus	genus	0	0	0	0	0	0	0	0	0
1914898	Certrevirus CR8	species	0	0	0	0	0	0	0	0	0
1327934	Cronobacter phage CR8	no rank	0	0	0	0	1	0	0	0	0
1198136	Tevenvirinae	subfamily	0	0	0	0	0	1	0	0	0
1913653	Gelderlandvirus	genus	0	0	0	0	0	0	0	0	0
2268986	unclassified Gelderlandvirus	no rank	0	0	0	0	0	0	0	0	0
1815631	Salmonella phage vB_SnwM_CGG4-1	no rank	0	0	0	0	1	0	0	0	0
2842417	Migulavirinae	subfamily	0	0	0	0	0	0	0	0	2
1920762	Litunavirus	genus	0	0	0	0	1	0	0	0	0
2732683	Ghunavirus	genus	0	0	0	0	0	0	0	0	0
2733619	Ghunavirus henninger	species	0	0	0	0	0	0	0	0	0
2079287	Pseudomonas phage Henninger	no rank	0	0	0	0	1	0	0	0	0
2732686	Kayfunavirus	genus	0	0	0	0	0	0	0	0	0
2733647	Kayfunavirus SFPH2	species	0	0	0	0	0	0	0	0	0
2269380	Shigella phage SFPH2	no rank	0	0	0	0	1	0	0	0	0
2560102	Bifseptvirus	genus	0	0	0	0	1	0	0	0	0
2731651	Okabevirinae	subfamily	0	0	0	0	0	0	0	0	0
2732933	Sukuvirus	genus	0	0	0	0	0	0	0	0	0
2733596	Sukuvirus RSPII1	species	0	0	0	0	0	0	0	0	0
1932892	Ralstonia phage RS-PII-1	no rank	0	0	0	0	1	0	0	0	0
179237	Sinorhizobium phage PBC5	species	0	0	0	0	1	0	0	0	0
2733147	Ryyoungvirus	genus	0	0	0	0	0	0	0	0	0
279280	Ryyoungvirus bcepC6B	species	0	0	0	0	0	0	0	0	0
2883949	Burkholderia phage BcepC6B	no rank	0	0	0	0	1	0	0	0	0
2843366	Cimandefvirus	genus	0	0	0	0	0	0	0	0	1
2846048	Cimandefvirus heva	species	0	0	0	0	0	0	0	0	0
2759730	Ralstonia phage Heva	no rank	0	0	0	0	1	0	0	0	0
1980928	Sepunavirus	genus	0	0	0	0	2	0	1	0	0
346674	unclassified Chlorovirus	no rank	0	0	0	0	0	0	0	0	0
1917232	Only Syngen Nebraska virus 5	species	0	0	0	0	1	4	1	23	0
130308	Human mastadenovirus E	species	0	0	0	0	4	0	0	0	0
489829	Enterobacteria phage ID18	no rank	0	0	0	0	1	0	0	0	0
2732396	Orthornavirae	kingdom	0	0	0	0	0	0	0	0	0
2732406	Kitrinoviricota	phylum	0	0	0	0	0	0	0	0	0
2732461	Alsuviricetes	class	0	0	0	0	0	0	0	0	0
2732544	Martellivirales	order	0	0	0	0	0	0	0	0	0
11018	Togaviridae	family	0	0	0	0	0	0	0	0	0
11019	Alphavirus	genus	0	0	0	0	0	0	0	0	0
84589	Salmon pancreas disease virus	species	0	0	0	0	0	0	0	0	0
78540	Sleeping disease virus	no rank	0	0	0	0	2	0	0	0	0
263437	Wolbachia endosymbiont of Culex quinquefasciatus	species	0	0	0	0	0	0	0	0	0
570417	Wolbachia endosymbiont of Culex quinquefasciatus Pel	strain	0	0	0	0	0	1559	0	1	0
2591635	Wolbachia endosymbiont of Carposina sasakii	species	0	0	0	0	0	692	0	0	0
2769078	Wolbachia endosymbiont of Spodoptera picta	species	0	0	0	0	0	582	0	0	0
1335053	Wolbachia endosymbiont of Chrysomya megacephala	species	0	0	0	0	0	364	0	0	0
77038	Wolbachia endosymbiont of Drosophila simulans	species	0	0	0	0	0	18	0	0	0
1236908	Wolbachia endosymbiont of Drosophila simulans wNo	strain	0	0	0	0	0	156	0	0	0
1236909	Wolbachia endosymbiont of Drosophila simulans wHa	strain	0	0	0	0	0	126	0	0	0
497299	Wolbachia endosymbiont of Ceratosolen solmsi	species	0	0	0	0	0	217	0	0	0
215173	Wolbachia endosymbiont of Bemisia tabaci	species	0	0	0	0	0	199	0	2	0
169402	Wolbachia endosymbiont of Folsomia candida	species	0	0	0	0	0	179	0	0	0
2732594	Wolbachia endosymbiont of Ctenocephalides felis wCfeJ	species	0	0	0	0	0	175	0	0	0
125593	Wolbachia endosymbiont of Trichogramma pretiosum	species	0	0	0	0	0	82	0	0	0
1633785	Wolbachia endosymbiont of Drosophila incompta	species	0	0	0	0	0	51	0	0	0
307502	Wolbachia endosymbiont of Drosophila ananassae	species	0	0	0	0	0	11	0	0	0
272944	Rickettsia conorii str. Malish 7	strain	0	0	0	0	0	2	0	0	0
1133329	Rickettsia endosymbiont of Ixodes pacificus	species	0	0	0	0	0	1	0	0	0
622759	Zymomonas mobilis subsp. mobilis NCIMB 11163	strain	0	0	0	0	0	8	9	0	3
453842	Paracoccus aestuarii	species	0	0	0	0	0	7	64	0	0
2268451	Candidatus Pelagibacter sp. FZCC0015	species	0	0	0	0	0	1	4	0	0
88719	Neisseria elongata subsp. glycolytica	subspecies	0	0	0	0	0	2	4	0	0
1758189	Acinetobacter sp. ACNIH2	species	0	0	0	0	0	1	2	1	3
1324350	Acinetobacter equi	species	0	0	0	0	0	6	3	2	1
480	Moraxella catarrhalis	species	0	0	0	0	0	20	12	17	0
2787629	Pantoea sp. SM3640	species	0	0	0	0	0	2	0	0	0
932677	Pantoea ananatis AJ13355	strain	0	0	0	0	0	4	0	0	0
2518977	Buchnera aphidicola (Cinara laricifoliae)	forma specialis	0	0	0	0	0	1	2	0	0
2518974	Buchnera aphidicola (Cinara curtihirsuta)	forma specialis	0	0	0	0	0	1	0	0	0
135842	Buchnera aphidicola (Baizongia pistaciae)	forma specialis	0	0	0	0	0	0	0	0	0
224915	Buchnera aphidicola str. Bp (Baizongia pistaciae)	strain	0	0	0	0	0	1	0	0	0
2742625	Citrobacter sp. RHB35-C17	species	0	0	0	0	0	8	0	0	0
2742678	Citrobacter sp. RHBSTW-01044	species	0	0	0	0	0	7	0	5	1
1703250	Citrobacter sp. CRE-46	species	0	0	0	0	0	1	0	0	0
39831	Klebsiella pneumoniae subsp. rhinoscleromatis	subspecies	0	0	0	0	0	0	0	0	0
861365	Klebsiella pneumoniae subsp. rhinoscleromatis SB3432	strain	0	0	0	0	0	1	0	0	0
1667327	Klebsiella quasipneumoniae subsp. quasipneumoniae	subspecies	0	0	0	0	0	2	0	0	0
2873296	Klebsiella sp. CTHL.F3a	species	0	0	0	0	0	1	0	0	0
1454593	Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1765	strain	0	0	0	0	0	1	0	0	0
1962641	Salmonella enterica subsp. enterica serovar Birkenhead	no rank	0	0	0	0	0	1	0	0	0
59204	Salmonella enterica subsp. diarizonae	subspecies	0	0	0	0	0	4	0	0	0
2055876	Phytobacter	genus	0	0	0	0	0	0	0	0	0
2639707	unclassified Phytobacter	no rank	0	0	0	0	0	0	0	0	0
2487150	Phytobacter sp. MRY16-398	species	0	0	0	0	0	4	0	0	0
401618	Candidatus Riesia	genus	0	0	0	0	0	0	0	0	0
428411	Candidatus Riesia pediculischaeffi	species	0	0	0	0	0	1	0	0	0
911022	Serratia marcescens subsp. marcescens ATCC 13880	strain	0	0	0	0	0	1	0	0	0
2831896	Serratia sp. JSRIV006	species	0	0	0	0	0	2	0	0	0
1720343	Pseudoalteromonas sp. 1_2015MBL_MicDiv	species	0	0	0	0	0	5	2	2	1
2799564	Pseudoalteromonas sp. LC2018020214	species	0	0	0	0	0	2	2	0	0
